CL:0011113	spiral ganglion neuron
CL:0002059	CD8alpha-positive thymic conventional dendritic cell
CL:1000979	ureter smooth muscle cell
CL:0002071	enterocyte of epithelium of large intestine
CL:0002070	type I vestibular sensory cell
CL:0002077	ecto-epithelial cell
CL:0011110	histaminergic neuron
CL:1001066	kidney arteriole smooth muscle cell
CL:0002076	endo-epithelial cell
CL:0002079	pancreatic ductal cell
CL:0002078	meso-epithelial cell
CL:1001064	kidney artery smooth muscle cell
CL:0002073	transitional myocyte
CL:0002072	nodal myocyte
CL:0002075	brush cell of trachebronchial tree
CL:0002074	myocardial endocrine cell
CL:0011106	GABAnergic interplexiform cell
CL:0011107	Muller cell
CL:0011104	interplexiform cell
CL:0011105	dopamanergic interplexiform cell
CL:0002069	type II vestibular sensory cell
CL:0011102	parasympathetic neuron
CL:0011103	sympathetic neuron
CL:0011100	galanergic neuron
CL:0011101	chorionic trophoblast cell
CL:1001561	vomeronasal sensory neuron
CL:0011108	colon epithelial cell
CL:0011109	hypocretin-secreting neuron
CL:0002041	immature NK T cell stage III
CL:0002042	immature NK T cell stage IV
CL:0002040	immature NK T cell stage II
CL:0002045	Fraction A pre-pro B cell
CL:0002046	early pro-B cell
CL:0002043	CD34-positive, CD38-negative multipotent progenitor cell
CL:0002044	Kit-positive, integrin beta7-high basophil mast progenitor cell
CL:0002039	immature NK T cell stage I
CL:0002038	T follicular helper cell
CL:1001068	kidney venous system smooth muscle cell
CL:0002037	CD2-positive, CD5-positive, CD44-positive alpha-beta intraepithelial T cell
CL:0002036	Slamf1-positive multipotent progenitor cell
CL:0002050	Fraction C&apos; precursor B cell
CL:0002051	CD38-high pre-BCR positive cell
CL:0002052	Fraction D precursor B cell
CL:0002053	CD22-positive, CD38-low small pre-B cell
CL:0002054	Fraction E immature B cell
CL:0002055	CD38-negative immature B cell
CL:0002056	Fraction F mature B cell
CL:0002057	CD14-positive, CD16-negative classical monocyte
CL:0002048	late pro-B cell
CL:0002047	Fraction B precursor B cell
CL:0002049	Fraction C precursor B cell
CL:0002023	CD34-positive, CD41-positive, CD42-positive megakaryocyte progenitor cell
CL:1001097	kidney afferent arteriole smooth muscle cell
CL:0002024	Kit-positive megakaryocyte progenitor cell
CL:1001096	kidney afferent arteriole endothelial cell
CL:0002021	GlyA-positive erythrocyte
CL:1001099	kidney efferent arteriole endothelial cell
CL:0002022	Ly-76 high positive erythrocyte
CL:0002020	GlyA-positive reticulocytes
CL:1001589	duodenum glandular cell
CL:1001588	colon glandular cell
CL:1001585	appendix glandular cell
CL:1001587	uterine cervix glandular cell
CL:1001586	mammary gland glandular cell
CL:1001591	oviduct glandular cell
CL:1001592	gall bladder glandular cell
CL:1001593	parathyroid glandular cell
CL:1001590	epididymis glandular cell
CL:0002019	Ly-76 high reticulocyte
CL:0002018	CD71-negative, GlyA-positive orthochromatic erythroblast
CL:0002017	Kit-negative, Ly-76 high orthochromatophilic erythroblasts
CL:0002016	CD71-low, GlyA-positive polychromatic erythroblast
CL:0002015	Kit-negative, Ly-76 high polychromatophilic erythroblast
CL:0002014	Kit-negative, Ly-76 high basophilic erythroblast
CL:0002032	hematopoietic oligopotent progenitor cell
CL:0002033	short term hematopoietic stem cell
CL:0002034	long term hematopoietic stem cell
CL:0002035	Slamf1-negative multipotent progenitor cell
CL:0002030	Fc-epsilon RIalpha-high basophil progenitor cell
CL:0002031	hematopoietic lineage restricted progenitor cell
CL:1001599	pancreas exocrine glandular cell
CL:1001598	small intestine glandular cell
CL:1001597	seminal vesicle glandular cell
CL:1001596	salivary gland glandular cell
CL:1001595	rectum glandular cell
CL:0002029	Fc-epsilon RIalpha-low mast cell progenitor
CL:0002026	CD34-negative, CD41-positive, CD42-positive megakaryocyte cell
CL:0002025	CD34-positive, CD41-positive, CD42-negative megakaryocyte progenitor cell
CL:0002028	basophil mast progenitor cell
CL:0002027	CD9-positive, CD41-positive megakaryocyte cell
CL:0001056	dendritic cell, human
CL:0001055	CD14-positive, CD16-low monocyte
CL:0001054	CD14-positive monocyte
CL:0001053	IgD-negative memory B cell
CL:0001052	CD8-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell
CL:0001051	CD4-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell
CL:0001050	effector CD8-positive, alpha-beta T cell
CL:1001210	outer medulla vasa recta ascending limb cell
CL:1001213	arcuate artery endothelial cell
CL:1001214	arcuate artery smooth muscle cell
CL:1001217	interlobulary artery smooth muscle cell
CL:1001216	interlobulary artery endothelial cell
CL:1000548	kidney outer medulla collecting duct epithelial cell
CL:1000547	kidney inner medulla collecting duct epithelial cell
CL:1000549	kidney cortex collecting duct epithelial cell
CL:1001220	arcuate vein endothelial cell
CL:1000546	kidney medulla collecting duct epithelial cell
CL:0001048	activated CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell, human
CL:0001049	activated CD8-positive, alpha-beta T cell, human
CL:0001046	memory CCR4-positive regulatory T cell
CL:0001047	CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell
CL:1001209	inner medulla vasa recta ascending limb cell
CL:0001060	hematopoietic oligopotent progenitor cell, lineage-negative
CL:0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated
CL:1000147	heart valve cell
CL:1000143	lung goblet cell
CL:0001057	myeloid dendritic cell, human
CL:0001058	plasmacytoid dendritic cell, human
CL:0001059	common myeloid progenitor, CD34-positive
CL:1000803	kidney inner medulla interstitial cell
CL:1000804	kidney outer medulla interstitial cell
CL:1000155	Malpighian tubule stellate cell
CL:1000550	kidney papillary duct principal epithelial cell
CL:1000500	kidney interstitial cell
CL:1000507	kidney tubule cell
CL:1000504	kidney medulla cell
CL:1000505	kidney pelvis cell
CLO:0000001	cell line cell
CL:0005019	pancreatic epsilon cell
CL:1000849	kidney distal convoluted tubule epithelial cell
CL:0005018	ghrelin secreting cell
CL:0005026	hepatoblast
CL:0005024	somatomotor neuron
CL:0005025	visceromotor neuron
CL:0005022	vascular lymphangioblast
CL:0005023	branchiomotor neuron
CL:0005020	lymphangioblast
CL:0005021	mesenchymal lymphangioblast
CL:1000123	metanephric nephron tubule epithelial cell
CL:1001225	kidney collecting duct cell
CL:1001223	interlobulary vein endothelial cell
CL:1001224	interlobulary vein smooth muscle cell
CL:1001221	arcuate vein smooth muscle cell
CL:0005007	Kolmer-Agduhr neuron
CL:1000839	kidney proximal straight tubule epithelial cell
CL:0005006	ionocyte
CL:0005009	renal principal cell
CL:0005008	macular hair cell
CL:1000838	kidney proximal convoluted tubule epithelial cell
CL:0005013	single ciliated epithelial cell
CLO:0000018	mortal cell line cell
CL:0005014	auditory epithelial support cell
CL:0005015	inner phalangeal cell
CL:0005010	renal intercalated cell
CLO:0000019	immortal cell line cell
CL:1000510	kidney glomerular epithelial cell
CL:0005011	renal alpha-intercalated cell
CL:0005012	multi-ciliated epithelial cell
CL:0008009	transversely striated visceral muscle cell
CL:0000469	ganglion mother cell
CL:0000468	neuroglioblast
CL:0000467	adrenocorticotropic hormone secreting cell
CL:0000909	CD8-positive, alpha-beta memory T cell
CL:0000465	cardioblast (sensu Arthropoda)
CL:0000908	CD8-positive, alpha-beta cytokine secreting effector T cell
CL:0000464	epidermoblast
CL:0000463	epidermal cell (sensu arthropoda)
CL:0000904	central memory CD4-positive, alpha-beta T cell
CL:0000905	effector memory CD4-positive, alpha-beta T cell
CL:0000473	defensive cell
CL:0000470	digestive enzyme secreting cell
CL:0000906	activated CD8-positive, alpha-beta T cell
CL:0008010	cranial somatomotor neuron
CL:0008011	skeletal muscle satellite stem cell
CL:0000907	central memory CD8-positive, alpha-beta T cell
CL:0000900	naive thymus-derived CD8-positive, alpha-beta T cell
CL:0000901	Tr1 cell
CL:0000902	induced T-regulatory cell
CL:0000903	natural T-regulatory cell
CL:0008016	activated skeletal muscle satellite cell
CL:0008017	skeletal muscle myoblast in skeletal muscle
CL:0008018	somatic muscle myoblast
CL:0008012	quiescent skeletal muscle satellite cell
CL:0008013	cranial visceromotor neuron
CL:0008014	excitatory motor neuron
CL:0008015	inhibitory motor neuron
CL:0000457	biogenic amine secreting cell
CL:0000456	mineralocorticoid secreting cell
CL:0002599	smooth muscle cell of the esophagus
CL:0000459	noradrenergic cell
CL:0002598	bronchial smooth muscle cell
CL:0000458	serotonin secreting cell
CL:0002597	smooth muscle cell of bladder
CL:0000453	Langerhans cell
CL:0000452	thyroid hormone secreting cell
CL:0000454	epinephrine secreting cell
CL:0000460	glucocorticoid secreting cell
CL:0008000	non-striated muscle cell
CL:0000462	adepithelial cell
CL:0008007	visceral muscle cell
CL:0008008	striated visceral muscle cell
CL:0008005	obliquely striated somatic muscle cell
CL:0008006	muscle founder cell
CL:0008003	somatic muscle myotube
CL:0008004	somatic muscle cell
CL:0008001	hematopoietic precursor cell
CL:0008002	skeletal muscle fiber
CL:0000449	brown fat cell
CL:0000444	obliquely striated muscle cell
CL:0000443	calcitonin secreting cell
CL:0000442	follicular dendritic cell
CL:0000441	follicle stem cell
CL:0000448	white fat cell
CL:0000447	carbohydrate secreting cell
CL:0002586	retinal pigment epithelial cell
CL:0002589	smooth muscle cell of the brachiocephalic vasculature
CL:0000446	chief cell of parathyroid gland
CL:0002588	smooth muscle cell of the umbilical vein
CL:0000445	apoptosis fated cell
CL:0002593	smooth muscle cell of the internal thoracic artery
CL:0002594	smooth muscle cell of the umbilical artery
CL:0002595	smooth muscle cell of the subclavian artery
CL:0002596	smooth muscle cell of the carotid artery
CL:0000451	dendritic cell
CL:0002590	smooth muscle cell of the brain vasculature
CL:0002591	smooth muscle cell of the pulmonary artery
CL:0002592	smooth muscle cell of the coronary artery
CL:0000439	prolactin secreting cell
CL:0000438	luteinizing hormone secreting cell
CL:0000431	iridophore
CL:0000430	xanthophore
CL:0000432	reticular cell
CL:0002579	omentum preadipocyte
CL:0000435	alkali secreting cell
CL:0002578	mesenteric preadipocyte
CL:0000434	eccrine cell
CL:0002577	placental epithelial cell
CL:0002576	perineural cell
CL:0000437	gonadtroph
CL:0000436	vaginal lubricant secreting cell
CL:0002575	central nervous system pericyte
CL:0002584	renal cortical epithelial cell
CL:0002585	retinal blood vessel endothelial cell
CL:0002582	visceral preadipocyte
CL:0002583	subcutaneous preadipocyte
CL:0001001	immature CD8_alpha-negative CD11b-negative dendritic cell
CL:0002580	preadipocyte of the breast
CL:0001000	CD8_alpha-positive CD11b-negative dendritic cell
CL:0002581	perirenal preadipocyte
CL:0000440	melanocyte stimulating hormone secreting cell
CL:0001007	interstitial dendritic cell
CL:0000425	pore cell
CL:0002564	nucleus pulposus cell of intervertebral disc
CL:0001006	dermal dendritic cell
CL:0002565	iris pigment epithelial cell
CL:0000426	scaffold cell
CL:0001009	immature dermal dendritic cell
CL:0002566	dark melanocyte
CL:0000423	tip cell
CL:0000424	excretory cell
CL:0002567	light melanocyte
CL:0001008	Kit and Sca1-positive hematopoietic stem cell
CL:0001003	mature CD8_alpha-negative CD11b-positive dendritic cell
CL:0000421	coelomocyte
CL:0002568	mesenchymal stem cell of Wharton&apos;s jelly
CL:0001002	mature CD8_alpha-negative CD11b-negative dendritic cell
CL:0000422	mitogenic signaling cell
CL:0002569	mesenchymal stem cell of umbilical cord
CL:0001005	mature CD8_alpha-positive CD11b-negative dendritic cell
CL:0001004	immature CD8_alpha-positive CD11b-negative dendritic cell
CL:0000420	syncytial epithelial cell
CL:0000429	imaginal disc cell
CL:0000427	GLR cell
CL:0000428	yolk cell
CL:0001010	mature dermal dendritic cell
CL:0001011	immature interstitial dendritic cell
CL:0002570	mesenchymal stem cell of adipose
CL:0001012	CD7-negative lymphoid progenitor OR granulocyte monocyte progenitor
CL:0002572	vertebral mesenchymal stem cell
CL:0002571	hepatic mesenchymal stem cell
CL:0002574	stromal cell of pancreas
CL:0002573	Schwann cell
CL:0000412	polyploid cell
CL:0002555	fibroblast of mammary gland
CL:0000413	haploid cell
CL:0002556	fibroblast of periodontium
CL:0001019	CD115-positive monocyte OR common dendritic progenitor
CL:0001018	immature CD8_alpha-low Langerhans cell
CL:0002553	fibroblast of lung
CL:0001017	mature CD1a-positive Langerhans cell
CL:0000415	diploid cell
CL:0002554	fibroblast of lymphatic vessel
CL:0002559	hair follicle cell
CL:0001016	immature CD1a-positive Langerhans cell
CL:0001015	CD8_alpha-low Langerhans cell
CL:0001014	CD1a-positive Langerhans cell
CL:0000410	CNS long range interneuron
CL:0002557	fibroblast of pulmonary artery
CL:0001013	mature interstitial dendritic cell
CL:0000411	flatworm hypodermal cell
CL:0002558	fibroblast of villous mesenchyme
CL:0000416	polytene cell
CL:0000417	endopolyploid cell
CL:0000418	arcade cell
CL:0000419	seam cell
CL:0001022	CD115-positive monocyte
CL:0001023	Kit-positive, CD34-positive common myeloid progenitor
CL:0001020	mature CD8_alpha-low Langerhans cell
CL:0001021	CD34-positive, CD38-positive common lymphoid progenitor
CL:0002563	intestinal epithelial cell
CL:0002562	hair germinal matrix cell
CL:0002561	outer root sheath cell
CL:0002560	inner root sheath cell
CL:0002546	embryonic blood vessel endothelial progenitor cell
CL:0001025	Kit-positive, Sca1-positive common lymphoid progenitor
CL:0002547	fibroblast of the aortic adventitia
CL:0001024	CD34-positive, CD38-negative hematopoietic stem cell
CL:0002548	cardiac fibroblast
CL:0001027	CD7-negative lymphoid progenitor cell
CL:0002549	fibroblast of choroid plexus
CL:0001026	CD34-positive, CD38-positive common myeloid progenitor
CL:0001029	common dendritic progenitor
CL:0000404	electrically signaling cell
CL:0002543	vein endothelial cell
CL:0001028	CD7-positive lymphoid progenitor cell
CL:0002544	aortic endothelial cell
CL:0000401	macrophage (sensu Diptera)
CL:0002545	thoracic aorta endothelial cell
CL:0000402	CNS interneuron
CL:0000407	scolopidial ligament cell
CL:0000408	male gamete
CL:0000405	neuroepidermoblast
CL:0000406	CNS short range interneuron
CL:0000409	scolopidial sheath cell
CL:0002550	fibroblast of the conjuctiva
CL:0002552	fibroblast of gingiva
CL:0002551	fibroblast of dermis
CL:0001030	CD117-positive common myeloid progenitor OR CD217-positive common lymphoid progenitor
CL:0001031	cerebellar granule cell
CL:0001032	cortical granule cell
CL:0001033	hippocampal granule cell
CL:0001034	cell in vitro
CL:0002537	amnion mesenchymal stem cell
CL:0002538	intrahepatic bile duct epithelial cell
CL:0002535	epithelial cell of cervix
CL:1000596	inner renal cortex cell
CL:0001035	bone cell
CL:0002536	amniotic epithelial cell
CL:1000597	papillary tips cell
CL:0002533	immature CD16-positive myeloid dendritic cell
CL:0002534	mature CD16-positive myeloid dendritic cell
CL:0002531	mature CD1a-positive dermal dendritic cell
CL:0002532	CD16-positive myeloid dendritic cell
CL:0001039	terminally differentiated osteoblast
CL:0002539	aortic smooth muscle cell
CL:0002541	chorionic membrane mesenchymal stem cell
CL:0001040	non-terminally differentiated osteoblast
CL:0001041	CD8-positive, CXCR3-positive, alpha-beta regulatory T cell
CL:0002540	mesenchymal stem cell of the bone marrow
CL:0001044	effector CD4-positive, alpha-beta T cell
CL:0001045	naive CCR4-positive regulatory T cell
CL:0001042	T-helper 22 cell
CL:0001043	activated CD4-positive, alpha-beta T cell, human
CL:0000977	IgG short lived plasma cell
CL:0000978	IgM short lived plasma cell
CL:0000979	IgG memory B cell
CL:0002640	amniotic epithelial stem cell
CL:0000970	unswitched memory B cell
CL:0000971	IgM memory B cell
CL:0000972	class switched memory B cell
CL:0000973	IgA memory B cell
CL:0000974	long lived plasma cell
CL:0000975	short lived plasma cell
CL:0000976	IgA short lived plasma cell
CL:0002101	CD38-positive naive B cell
CL:0002100	regular interventricular cardiac myocyte
CL:0002639	amniotic stem cell
CL:0002638	bronchioalveolar stem cell
CL:0002635	nonkeratinized epithelial cell of anal column
CL:0002634	epithelial cell of anal column
CL:0002637	keratinized epithelial cell of the anal canal
CL:0002636	nonkeratinized epithelial cell of inferior part of anal canal
CL:0002631	epithelial cell of upper respiratory tract
CL:0002630	actinomycete-type spore
CL:0002633	respiratory basal cell
CL:0002632	epithelial cell of lower respiratory tract
CL:0002650	epithelial cell of paranasal sinus part of viscerocranial mucosa
CL:0002651	endothelial cell of venous sinus of spleen
CL:0000988	hematopoietic cell
CL:0000989	CD11c-low plasmacytoid dendritic cell
CL:0000982	IgG plasmablast
CL:0002108	CD38-negative IgG memory B cell
CL:0000983	IgM plasmablast
CL:0002109	B220-positive CD38-positive naive B cell
CL:0000980	plasmablast
CL:0002106	IgD-positive CD38-positive IgG memory B cell
CL:0002107	IgD-negative CD38-positive IgG memory B cell
CL:0000981	double negative memory B cell
CL:0000986	IgM plasma cell
CL:0002104	IgG-negative double negative memory B cell
CL:0000987	IgA plasma cell
CL:0002105	CD38-positive IgG memory B cell
CL:0000984	IgA plasmablast
CL:0002102	CD38-negative naive B cell
CL:0000985	IgG plasma cell
CL:0002103	IgG-positive double negative memory B cell
CL:0002112	B220-positive CD38-negative unswitched memory B cell
CL:0002111	CD38-negative unswitched memory B cell
CL:0002110	B220-low CD38-positive naive B cell
CL:0000990	conventional dendritic cell
CL:0012000	astrocyte of the forebrain
CL:0002649	epithelial cell of gingival part of viscerocranial mucosa
CL:0012001	neuron of the forebrain
CL:0002648	epithelial cell of nasal part of viscerocranial mucosa
CL:0002647	epithelial cell of anterior palatal part of viscerocranial mucosa
CL:0002646	epithelial cell of buccal part of viscerocranial mucosa
CL:0002645	endo-epithelial cell of pharyngotympanic part of viscerocranial mucosa
CL:0002644	endo-epithelial cell of tympanic part of viscerocranial mucosa
CL:0002643	nonkeratinized cell of stratum corneum of esophageal epithelium
CL:0002642	epithelial cell of esophageal cardiac gland
CL:0002641	epithelial cell of esophageal gland proper
CL:0000959	T2 B cell
CL:0000955	pre-B-II cell
CL:0000956	pre-B-I cell
CL:0000957	large pre-B-II cell
CL:0000958	T1 B cell
CL:0000951	IgE short lived plasma cell
CL:0002113	B220-low CD38-negative unswitched memory B cell
CL:0002114	CD38-positive unswitched memory B cell
CL:0000952	preBCR-positive large pre-B-II cell
CL:0002115	B220-positive CD38-positive unswitched memory B cell
CL:0000953	preBCR-negative large pre-B-II cell
CL:0002116	B220-low CD38-positive unswitched memory B cell
CL:0000954	small pre-B-II cell
CL:0002117	IgG-negative class switched memory B cell
CL:0002118	CD38-negative IgG-negative class switched memory B cell
CL:0002119	CD38-positive IgG-negative class switched memory B cell
CL:0000950	IgE plasmablast
CL:0002617	adipocyte of breast
CL:1001606	foreskin keratinocyte
CL:0002616	perirenal adipocyte cell
CL:1001603	lung macrophage
CL:0002619	adult endothelial progenitor cell
CL:0002618	endothelial cell of umbilical vein
CL:0002121	CD24-negative CD38-negative IgG-negative class switched memory B cell
CL:1001609	muscle fibroblast
CL:0002120	CD24-positive CD38-negative IgG-negative class switched memory B cell
CL:0002123	B220-low CD38-positive IgG-negative class switched memory B cell
CL:1001607	articular chondrocyte
CL:0002122	B220-positive CD38-positive IgG-negative class switched memory B cell
CL:1001608	foreskin fibroblast
CL:0002611	neuron of the dorsal spinal cord
CL:0002610	raphe nuclei neuron
CL:1001601	adrenal gland glandular cell
CL:0002613	striatum neuron
CL:1001602	cerebral cortex endothelial cell
CL:0002612	neuron of the ventral spinal cord
CL:0000398	polygonal cell
CL:0002615	adipocyte of omentum tissue
CL:0000397	ganglion interneuron
CL:0002614	neuron of the substantia nigra
CL:0000968	Be cell
CL:0000969	regulatory B cell
CL:0000966	Bm4 B cell
CL:0000967	Bm5 B cell
CL:0002126	CD25-positive, CD27-positive immature gamma-delta T cell
CL:0000964	Bm2&apos; B cell
CL:0002127	innate effector T cell
CL:0000965	Bm3 B cell
CL:0002124	CD27-positive gamma-delta T cell
CL:0000962	Bm2 B cell
CL:0002125	CD27-negative gamma-delta T cell
CL:0000963	Bm3-delta B cell
CL:0000960	T3 B cell
CL:0000961	Bm1 B cell
CL:0002128	Tc17 cell
CL:0002129	regular atrial cardiac myocyte
CL:0002130	regular interatrial cardiac myocyte
CL:0002629	mature microglial cell
CL:0002628	immature microglial cell
CL:0002627	mature astrocyte
CL:0002134	stromal cell of ovarian medulla
CL:0002133	stromal cell of ovarian cortex
CL:0002132	stromal cell of ovary
CL:0002131	regular ventricular cardiac myocyte
CL:0002622	prostate stromal cell
CL:0002621	gingival epithelial cell
CL:0002620	skin fibroblast
CL:0002626	immature astrocyte
CL:1001610	bone marrow hematopoietic cell
CL:0002625	seminiferous tubule epithelial cell
CL:1001611	cerebellar neuron
CL:0002624	paneth cell of the appendix
CL:0002623	acinar cell of salivary gland
CL:0000930	CD4-negative, CD8-negative type I NK T cell secreting interleukin-4
CL:0000932	type II NK T cell secreting interferon-gamma
CL:0000931	activated type II NK T cell
CL:0000934	CD4-positive, alpha-beta cytotoxic T cell
CL:0000381	neurosecretory neuron
CL:0000380	thecogen cell
CL:0000933	type II NK T cell secreting interleukin-4
CL:0000936	early lymphoid progenitor
CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell
CL:0000938	CD16-negative, CD56-bright natural killer cell
CL:0000385	prohemocyte (sensu Nematoda and Protostomia)
CL:0000384	ligament cell
CL:0000937	pre-natural killer cell
CL:0000383	nephrogenic mesenchyme stem cell
CL:0000382	scolopidium
CL:0000939	CD16-positive, CD56-dim natural killer cell
CL:0000377	tracheoblast
CL:0000378	support cell (sensu Nematoda and Protostomia)
CL:0000376	humidity receptor cell
CL:0000379	sensory processing neuron
CL:0000943	Be1 Cell
CL:0000942	thymic plasmacytoid dendritic cell
CL:0000941	thymic conventional dendritic cell
CL:0000940	mucosal invariant T cell
CL:0000947	IgE plasma cell
CL:0000390	blood cell (sensu Nematoda and Protostomia)
CL:0000946	antibody secreting cell
CL:0000945	lymphocyte of B lineage
CL:0000392	crystal cell
CL:0000391	podocyte (sensu Diptera)
CL:0000944	Be2 cell
CL:0000394	plasmatocyte
CL:0000393	electrically responsive cell
CL:0000396	lamellocyte
CL:0000949	IgD plasmablast
CL:0000395	procrystal cell
CL:0000948	IgE memory B cell
CL:0000386	attachment cell
CL:0002603	astrocyte of the cerebellum
CL:0000387	hemocyte (sensu Nematoda and Protostomia)
CL:0002604	astrocyte of the hippocampus
CL:0002601	uterine smooth muscle cell
CL:0000388	tendon cell
CL:0000389	socket cell (sensu Nematoda)
CL:0002602	annulus pulposus cell
CL:0002600	smooth muscle cell of trachea
CL:0002609	neuron of cerebral cortex
CL:0002607	migratory enteric neural crest cell
CL:0002608	hippocampal neuron
CL:0002605	astrocyte of the cerebral cortex
CL:0002606	astrocyte of the spinal cord
CL:0000910	cytotoxic T cell
CL:0000916	dendritic epidermal T cell
CL:0000362	epidermal cell
CL:0000915	CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell
CL:0000918	Tc2 cell
CL:0000361	gastrula cell
CL:0000917	Tc1 cell
CL:0000360	morula cell
CL:0000912	helper T cell
CL:0000911	effector T cell
CL:0000914	immature NK T cell
CL:0000913	effector memory CD8-positive, alpha-beta T cell
CL:0000359	vascular associated smooth muscle cell
CL:0000357	stratified epithelial stem cell
CL:0000358	sphincter associated smooth muscle cell
CL:0000355	multi-potent skeletal muscle stem cell
CL:0000919	CD8-positive, CD25-positive, alpha-beta regulatory T cell
CL:0000356	hair matrix stem cell
CL:0000353	blastoderm cell
CL:0000354	blastemal cell
CL:0000921	type I NK T cell
CL:0000920	CD8-positive, CD28-negative, alpha-beta regulatory T cell
CL:0000372	tormogen cell
CL:0000929	CD4-negative, CD8-negative type I NK T cell secreting interferon-gamma
CL:0000371	protoplast
CL:0000928	activated CD4-negative, CD8-negative type I NK T cell
CL:0000374	trichogen cell
CL:0000927	CD4-positive type I NK T cell secreting interleukin-4
CL:0000373	histoblast
CL:0000926	CD4-positive type I NK T cell secreting interferon-gamma
CL:0000925	activated CD4-positive type I NK T cell
CL:0000924	CD4-negative, CD8-negative type I NK T cell
CL:0000923	CD4-positive type I NK T cell
CL:0000922	type II NK T cell
CL:0009005	salivary gland cell
CL:0009004	retinal cell
CL:0000365	zygote
CL:0009003	larval midgut cell
CL:0009002	inflammatory cell
CL:0000367	sheath cell (sensu Nematoda)
CL:0009001	compound eye retinal cell
CL:0009000	sensory neuron of spinal nerve
CL:0002189	granular cell of epidermis
CL:0002188	glomerular endothelial cell
CL:0002187	basal cell of epidermis
CL:0011000	dorsal horn interneuron
CL:0002184	basal proper cell of olfactory epithelium
CL:0002183	stem cell of gastric gland
CL:0002182	surface mucosal cell of stomach
CL:0002181	mucus neck cell of gastric gland
CL:0002180	mucous cell of stomach
CL:1000850	macula densa epithelial cell
CL:0002179	foveolar cell of stomach
CL:1000854	kidney blood vessel cell
CL:0002198	oncocyte
CL:0002197	inactive chief cell of parathyoid gland
CL:0002199	oxyphil cell of parathyroid gland
CL:0002194	monopoietic cell
CL:0002193	myelocyte
CL:0002196	hepatic oval stem cell
CL:0002195	hepatic stem cell
CL:0002190	squamous cell of epidermis
CL:0005003	leucoblast
CL:0005002	xanthoblast
CL:0002192	metamyelocyte
CL:0005005	cyanoblast
CL:0002191	granulocytopoietic cell
CL:0005004	pigment erythroblast
CL:0005001	iridoblast
CL:0005000	spinal cord interneuron
CL:1001145	interlobular vein cell
CL:0002144	capillary endothelial cell
CL:0002145	ciliated columnar cell of tracheobronchial tree
CL:0002142	dark cell of eccrine sweat gland
CL:0002143	dark chief cell of parathyroid cell
CL:1000073	spinal cord radial glial cell
CL:0002140	acinar cell of sebaceous gland
CL:0002141	active chief cell of parathyroid gland
CL:1000891	kidney arterial blood vessel cell
CL:1000892	kidney capillary endothelial cell
CL:1000893	kidney venous blood vessel cell
CL:0002139	endothelial cell of vascular tree
CL:0002138	endothelial cell of lymphatic vessel
CL:0002137	type III cell of adrenal cortex
CL:0002136	type II cell of adrenal cortex
CL:0002135	nonkeratinized cell of epidermis
CL:0002153	corneocyte
CL:0002154	early promyelocyte
CL:0002155	echinocyte
CL:0002150	epithelioid macrophage
CL:0002151	late promyelocyte
CL:0002152	columnar cell of endocervix
CL:0002147	clear chief cell of parathyroid cell
CL:0002146	clear cell of eccrine sweat gland
CL:0002149	epithelial cell of uterus
CL:0002148	dental pulp cell
CL:1000090	pronephric nephron tubule epithelial cell
CL:0002162	internal epithelial cell of tympanic membrane
CL:0002163	internal pillar cell of cochlea
CL:0002160	basal external epithelial cell of tympanic membrane
CL:0002161	superficial external epithelial cell of tympanic membrane
CL:0002166	epithelial cell of Malassez
CL:0002167	olfactory epithelial cell
CL:0002164	external pillar cell of cochlea
CL:0002165	phalangeal cell
CL:0000998	CD8_alpha-negative CD11b-negative dendritic cell
CL:0002159	general ecto-epithelial cell
CL:0000997	immature CD8_alpha-negative CD11b-positive dendritic cell
CL:0002158	external epithelial cell of tympanic membrane
CL:0000996	mature CD11c-negative plasmacytoid dendritic cell
CL:0000995	CD34-positive, CD38-positive common myeloid progenitor OR CD34-positive, CD38-positive common lymphoid progenitor
CL:0002157	endosteal cell
CL:0000994	immature CD11c-negative plasmacytoid dendritic cell
CL:0000993	mature CD11c-low plasmacytoid dendritic cell
CL:0000992	immature CD11c-low plasmacytoid dendritic cell
CL:0000991	CD11c-negative plasmacytoid dendritic cell
CL:0000999	CD4-positive CD11b-positive dendritic cell
CL:0002170	keratinized cell of the oral mucosa
CL:0002171	globose cell of olfactory epithelium
CL:0002172	interdental cell of cochlea
CL:0002173	extraglomerular mesangial cell
CL:1000085	stratified non keratinized epithelial stem cell
CL:0002174	follicular cell of ovary
CL:0002175	primary follicular cell of ovary
CL:1000082	stretch receptor cell
CL:1000083	stratified keratinized epithelial stem cell
CL:0002176	secondary follicular cell of ovary
CL:0002177	folliculostellate cell of pars distalis of adenohypophysis
CL:0002178	epithelial cell of stomach
CL:0002169	basal cell of olfactory epithelium
CL:0002168	border cell of cochlea
